OrderID,OrderDate,CustomerName,Region,SalesChannel,ProductCategory,ProductName,Quantity,UnitPrice,DiscountPercent,DiscountAmount,NetTotal,PaymentMethod,SalesRep,CustomerRating
ORD10942,2025-10-10,Divya Kapoor,North,Phone,Furniture,Desk,5,1354.01,0.0,0.0,6770.05,Debit Card,Deepa Rao,4
ORD10943,2025-10-10,Emily Johnson,West,In-Store,Groceries,Coffee,5,1870.31,0.0,0.0,9351.55,Bank Transfer,Vijay Anand,5
ORD10944,2025-10-10,Nikhil Bansal,East,Online,Groceries,Rice Bag,1,601.07,10.0,60.11,540.96,Cash,Kiran Desai,2
ORD10945,2025-10-10,Emily Johnson,West,Online,Clothing,Jacket,8,1032.28,0.0,0.0,8258.24,Cash,Pallavi Shah,4
ORD10946,2025-10-10,Aarav Sharma,East,Online,Electronics,Tablet,3,708.37,20.0,425.02,1700.09,Bank Transfer,Suresh Babu,4
ORD10947,2025-10-11,Karan Verma,East,Phone,Sports,Dumbbells,6,1116.3,20.0,1339.56,5358.24,Credit Card,Anjali Nair,5
ORD10948,2025-10-11,Ishita Gupta,West,In-Store,Electronics,Smartphone,8,690.06,0.0,0.0,5520.48,Cash,Pallavi Shah,3
ORD10949,2025-10-12,Vikram Rao,West,In-Store,Clothing,Jeans,2,1033.03,0.0,0.0,2066.06,Bank Transfer,Kiran Desai,5
ORD10950,2025-10-12,Kavya Menon,South,In-Store,Groceries,Cereal,7,1155.88,10.0,809.12,7282.04,Bank Transfer,Vijay Anand,4
ORD10951,2025-10-13,James Taylor,South,Phone,Sports,Tennis Racket,1,1986.49,0.0,0.0,1986.49,PayPal,Vijay Anand,4
ORD10952,2025-10-13,Karan Verma,Central,Online,Furniture,Dining Table,8,689.52,0.0,0.0,5516.16,Cash,Vijay Anand,3
ORD10953,2025-10-13,Aditya Bose,Central,Phone,Electronics,Laptop,9,1012.98,15.0,1367.52,7749.3,PayPal,Deepa Rao,1
ORD10954,2025-10-13,John Smith,Central,Online,Furniture,Dining Table,3,570.21,10.0,171.06,1539.57,Bank Transfer,Pallavi Shah,5
ORD10955,2025-10-15,Aditya Bose,South,In-Store,Furniture,Desk,8,1325.41,10.0,1060.33,9542.95,Debit Card,Vijay Anand,5
ORD10956,2025-10-15,Daniel Thomas,Central,In-Store,Clothing,T-Shirt,7,1297.82,15.0,1362.71,7722.03,Credit Card,Manoj Tiwari,4
ORD10957,2025-10-15,Emily Johnson,Central,In-Store,Sports,Running Shoes,5,1648.09,0.0,0.0,8240.45,Credit Card,Anjali Nair,5
ORD10958,2025-10-16,Rahul Chatterjee,Central,Phone,Groceries,Olive Oil,1,1526.11,15.0,228.92,1297.19,Cash,Vijay Anand,5
ORD10959,2025-10-17,John Smith,South,In-Store,Electronics,Smartwatch,3,845.65,20.0,507.39,2029.56,Cash,Deepa Rao,4
ORD10960,2025-10-17,Aditya Bose,South,In-Store,Furniture,Desk,1,552.64,10.0,55.26,497.38,Bank Transfer,Manoj Tiwari,5
ORD10961,2025-10-17,Neha Joshi,East,In-Store,Sports,Yoga Mat,2,1549.0,5.0,154.9,2943.1,Debit Card,Ravi Kumar,4
ORD10962,2025-10-18,Olivia Anderson,North,Phone,Groceries,Cereal,7,1171.94,10.0,820.36,7383.22,PayPal,Manoj Tiwari,5
ORD10963,2025-10-19,Sneha Desai,West,In-Store,Clothing,T-Shirt,6,834.47,0.0,0.0,5006.82,Bank Transfer,Deepa Rao,4
ORD10964,2025-10-19,Ananya Singh,South,In-Store,Groceries,Coffee,7,1289.59,15.0,1354.07,7673.06,Bank Transfer,Vijay Anand,3
ORD10965,2025-10-20,Divya Kapoor,Central,Online,Groceries,Rice Bag,6,431.8,20.0,518.16,2072.64,Cash,Anjali Nair,4
ORD10966,2025-10-20,Rahul Chatterjee,North,Online,Groceries,Chocolate Box,1,1282.69,0.0,0.0,1282.69,Cash,Pallavi Shah,3
ORD10967,2025-10-20,Aditya Bose,South,Phone,Clothing,Jacket,3,522.13,0.0,0.0,1566.39,Bank Transfer,Pallavi Shah,4
ORD10968,2025-10-20,Nikhil Bansal,West,Phone,Furniture,Sofa,6,154.67,0.0,0.0,928.02,Cash,Manoj Tiwari,4
ORD10969,2025-10-21,Laura Martinez,North,Online,Sports,Dumbbells,4,603.38,20.0,482.7,1930.82,Credit Card,Manoj Tiwari,4
ORD10970,2025-10-23,Amit Malhotra,North,Phone,Furniture,Office Chair,3,1391.29,0.0,0.0,4173.87,Bank Transfer,Arun Prasad,5
ORD10971,2025-10-23,Neha Joshi,Central,Phone,Groceries,Rice Bag,9,1144.87,10.0,1030.38,9273.45,PayPal,Pallavi Shah,3
ORD10972,2025-10-23,Emily Johnson,Central,In-Store,Electronics,Smartwatch,6,1323.98,0.0,0.0,7943.88,Bank Transfer,Pallavi Shah,5
ORD10973,2025-10-23,Aditya Bose,West,In-Store,Groceries,Rice Bag,8,655.88,10.0,524.7,4722.34,Cash,Deepa Rao,5
ORD10974,2025-10-23,John Smith,West,In-Store,Groceries,Cereal,9,283.85,10.0,255.47,2299.18,PayPal,Manoj Tiwari,5
ORD10975,2025-10-24,Neha Joshi,East,Phone,Furniture,Dining Table,5,1419.82,10.0,709.91,6389.19,PayPal,Deepa Rao,4
ORD10976,2025-10-24,Neha Joshi,East,In-Store,Clothing,T-Shirt,6,488.94,10.0,293.36,2640.28,Debit Card,Suresh Babu,3
ORD10977,2025-10-24,Riya Chawla,South,In-Store,Groceries,Cereal,7,1270.99,0.0,0.0,8896.93,Cash,Kiran Desai,5
ORD10978,2025-10-26,Vikram Rao,West,Online,Electronics,Laptop,4,926.54,0.0,0.0,3706.16,Credit Card,Manoj Tiwari,2
ORD10979,2025-10-26,Karan Verma,East,In-Store,Electronics,Headphones,7,497.08,20.0,695.91,2783.65,Bank Transfer,Manoj Tiwari,5
ORD10980,2025-10-26,Karan Verma,West,Phone,Groceries,Cereal,1,849.55,5.0,42.48,807.07,PayPal,Vijay Anand,3
ORD10981,2025-10-26,Meera Iyer,Central,In-Store,Groceries,Rice Bag,3,759.8,0.0,0.0,2279.4,Debit Card,Deepa Rao,4
ORD10982,2025-10-26,John Smith,North,Phone,Clothing,Sneakers,5,1702.97,5.0,425.74,8089.11,Bank Transfer,Deepa Rao,5
ORD10983,2025-10-26,Vikram Rao,West,Phone,Furniture,Office Chair,8,1713.85,0.0,0.0,13710.8,Credit Card,Deepa Rao,2
ORD10984,2025-10-27,Amit Malhotra,South,Online,Groceries,Chocolate Box,9,383.09,20.0,689.56,2758.25,Debit Card,Kiran Desai,5
ORD10985,2025-10-27,Riya Chawla,North,Online,Sports,Dumbbells,3,913.86,0.0,0.0,2741.58,Debit Card,Ravi Kumar,5
ORD10986,2025-10-28,Sanjay Kumar,East,Phone,Electronics,Laptop,4,1276.92,20.0,1021.54,4086.14,Cash,Sunita Rao,4
ORD10987,2025-10-29,Emily Johnson,West,In-Store,Furniture,Bookshelf,1,1812.29,15.0,271.84,1540.45,Bank Transfer,Pallavi Shah,4
ORD10988,2025-10-29,Neha Joshi,Central,Phone,Clothing,Jacket,6,1264.22,15.0,1137.8,6447.52,Cash,Anjali Nair,4
ORD10989,2025-10-29,Priya Patel,East,Online,Sports,Running Shoes,4,1290.75,0.0,0.0,5163.0,Credit Card,Pallavi Shah,5
ORD10990,2025-10-30,Rahul Chatterjee,East,Online,Clothing,Jeans,4,948.69,0.0,0.0,3794.76,Bank Transfer,Pallavi Shah,5
ORD10991,2025-10-30,Kavya Menon,Central,Online,Furniture,Dining Table,6,1953.1,10.0,1171.86,10546.74,Bank Transfer,Sunita Rao,4
ORD10992,2025-10-30,Priya Patel,West,In-Store,Sports,Tennis Racket,3,1280.53,20.0,768.32,3073.27,Debit Card,Anjali Nair,4
ORD10993,2025-10-30,Meera Iyer,East,Online,Clothing,T-Shirt,6,1741.04,0.0,0.0,10446.24,Credit Card,Ravi Kumar,4
ORD10994,2025-10-31,Karan Verma,West,Online,Clothing,Jeans,9,342.56,5.0,154.15,2928.89,PayPal,Sunita Rao,4
ORD10995,2025-10-31,Laura Martinez,North,Phone,Sports,Running Shoes,8,36.41,0.0,0.0,291.28,PayPal,Suresh Babu,5
ORD10996,2025-10-31,Neha Joshi,South,Online,Sports,Running Shoes,5,1236.62,0.0,0.0,6183.1,PayPal,Pallavi Shah,2
ORD10997,2025-10-31,Rahul Chatterjee,South,Phone,Sports,Bicycle,7,956.01,15.0,1003.81,5688.26,PayPal,Manoj Tiwari,3
ORD10998,2025-11-01,Kavya Menon,West,In-Store,Electronics,Smartphone,5,70.15,0.0,0.0,350.75,PayPal,Anjali Nair,4
ORD10999,2025-11-01,Sanjay Kumar,North,Online,Furniture,Office Chair,6,696.79,20.0,836.15,3344.59,Cash,Anjali Nair,3
ORD11000,2025-11-01,Aarav Sharma,South,Online,Furniture,Dining Table,7,724.12,0.0,0.0,5068.84,Bank Transfer,Pallavi Shah,5
ORD11001,2025-11-01,Kavya Menon,North,Phone,Clothing,Dress,6,1414.42,0.0,0.0,8486.52,Credit Card,Vijay Anand,5
ORD11002,2025-11-02,Aditya Bose,Central,In-Store,Furniture,Bookshelf,2,484.24,20.0,193.7,774.78,Bank Transfer,Anjali Nair,5
ORD11003,2025-11-02,Arjun Nair,South,Online,Clothing,Jeans,1,792.92,5.0,39.65,753.27,Bank Transfer,Kiran Desai,5
ORD11004,2025-11-02,Sanjay Kumar,East,Phone,Sports,Tennis Racket,5,649.77,0.0,0.0,3248.85,PayPal,Manoj Tiwari,4
ORD11005,2025-11-03,Rahul Chatterjee,North,In-Store,Electronics,Laptop,6,1636.72,20.0,1964.06,7856.26,Credit Card,Deepa Rao,5
ORD11006,2025-11-03,Aarav Sharma,South,Phone,Furniture,Dining Table,2,909.57,0.0,0.0,1819.14,Debit Card,Sunita Rao,4
ORD11007,2025-11-03,Sophia White,North,Online,Furniture,Bookshelf,7,741.19,0.0,0.0,5188.33,PayPal,Manoj Tiwari,4
ORD11008,2025-11-04,John Smith,North,Phone,Sports,Tennis Racket,1,241.73,0.0,0.0,241.73,Bank Transfer,Kiran Desai,1
ORD11009,2025-11-04,Ananya Singh,North,Online,Clothing,T-Shirt,1,815.78,0.0,0.0,815.78,PayPal,Vijay Anand,4
ORD11010,2025-11-04,Rohan Mehta,East,In-Store,Furniture,Office Chair,7,1413.96,5.0,494.89,9402.83,Cash,Vijay Anand,4
ORD11011,2025-11-04,Rohan Mehta,South,Phone,Sports,Yoga Mat,2,266.92,20.0,106.77,427.07,Cash,Deepa Rao,5
ORD11012,2025-11-04,Michael Brown,Central,Phone,Sports,Tennis Racket,4,1264.46,0.0,0.0,5057.84,Cash,Sunita Rao,3
ORD11013,2025-11-05,John Smith,East,Phone,Clothing,Sneakers,1,1705.62,5.0,85.28,1620.34,Credit Card,Kiran Desai,4
ORD11014,2025-11-06,Aditya Bose,North,Online,Sports,Dumbbells,4,1241.08,5.0,248.22,4716.1,Cash,Sunita Rao,5
ORD11015,2025-11-06,James Taylor,Central,Phone,Electronics,Smartwatch,3,260.73,0.0,0.0,782.19,PayPal,Manoj Tiwari,5
ORD11016,2025-11-06,Rahul Chatterjee,South,Online,Furniture,Dining Table,6,293.44,0.0,0.0,1760.64,Bank Transfer,Suresh Babu,4
ORD11017,2025-11-06,James Taylor,North,Online,Electronics,Smartphone,5,1978.73,0.0,0.0,9893.65,Bank Transfer,Arun Prasad,5
ORD11018,2025-11-07,Emily Johnson,Central,Online,Electronics,Tablet,8,1086.09,0.0,0.0,8688.72,Bank Transfer,Kiran Desai,5
ORD11019,2025-11-07,Aditya Bose,North,Phone,Electronics,Laptop,5,1932.21,5.0,483.05,9178.0,Debit Card,Sunita Rao,2
ORD11020,2025-11-07,Pooja Reddy,South,Phone,Groceries,Coffee,4,320.46,5.0,64.09,1217.75,PayPal,Vijay Anand,3
ORD11021,2025-11-08,Michael Brown,East,Phone,Clothing,Jacket,2,1790.94,0.0,0.0,3581.88,Credit Card,Manoj Tiwari,3
ORD11022,2025-11-08,Vikram Rao,Central,Phone,Electronics,Monitor,5,875.49,15.0,656.62,3720.83,Cash,Deepa Rao,4
ORD11023,2025-11-08,Nikhil Bansal,North,Phone,Sports,Bicycle,2,543.24,0.0,0.0,1086.48,Debit Card,Arun Prasad,4
ORD11024,2025-11-08,Karan Verma,Central,Online,Electronics,Headphones,3,1302.4,0.0,0.0,3907.2,Credit Card,Ravi Kumar,5
ORD11025,2025-11-08,Divya Kapoor,East,Online,Groceries,Rice Bag,6,1855.1,5.0,556.53,10574.07,Credit Card,Suresh Babu,3
ORD11026,2025-11-08,Ishita Gupta,Central,Online,Clothing,Jacket,7,545.77,0.0,0.0,3820.39,PayPal,Deepa Rao,2
ORD11027,2025-11-09,John Smith,Central,Phone,Electronics,Monitor,8,1040.08,20.0,1664.13,6656.51,Credit Card,Pallavi Shah,3
ORD11028,2025-11-09,Karan Verma,South,Phone,Sports,Dumbbells,4,670.33,0.0,0.0,2681.32,Debit Card,Anjali Nair,4
ORD11029,2025-11-09,Priya Patel,West,Online,Sports,Bicycle,1,830.34,5.0,41.52,788.82,Cash,Manoj Tiwari,3
ORD11030,2025-11-09,Sneha Desai,East,Phone,Groceries,Coffee,1,1679.16,5.0,83.96,1595.2,Debit Card,Pallavi Shah,4
ORD11031,2025-11-10,Laura Martinez,South,In-Store,Clothing,Jacket,5,894.16,0.0,0.0,4470.8,Bank Transfer,Pallavi Shah,5
ORD11032,2025-11-10,Neha Joshi,North,Online,Groceries,Cereal,2,109.23,5.0,10.92,207.54,PayPal,Ravi Kumar,1
ORD11033,2025-11-11,Vikram Rao,East,Online,Sports,Running Shoes,1,1413.86,0.0,0.0,1413.86,Credit Card,Kiran Desai,3
ORD11034,2025-11-11,Meera Iyer,North,Online,Groceries,Olive Oil,2,1690.37,0.0,0.0,3380.74,Debit Card,Vijay Anand,4
ORD11035,2025-11-11,Aarav Sharma,West,Online,Electronics,Smartphone,6,365.37,0.0,0.0,2192.22,Credit Card,Pallavi Shah,2
ORD11036,2025-11-12,Karan Verma,West,In-Store,Furniture,Office Chair,5,921.71,0.0,0.0,4608.55,Credit Card,Anjali Nair,4
ORD11037,2025-11-12,Priya Patel,East,Online,Sports,Running Shoes,7,1241.08,0.0,0.0,8687.56,PayPal,Arun Prasad,3
ORD11038,2025-11-12,James Taylor,West,In-Store,Groceries,Chocolate Box,3,436.52,0.0,0.0,1309.56,PayPal,Pallavi Shah,4
ORD11039,2025-11-12,Sanjay Kumar,West,In-Store,Sports,Yoga Mat,1,1194.99,0.0,0.0,1194.99,Debit Card,Suresh Babu,3
ORD11040,2025-11-13,John Smith,North,In-Store,Groceries,Coffee,1,487.58,5.0,24.38,463.2,PayPal,Suresh Babu,3
ORD11041,2025-11-13,Aditya Bose,North,Phone,Sports,Dumbbells,5,1027.01,0.0,0.0,5135.05,Debit Card,Sunita Rao,4
ORD11042,2025-11-14,Nikhil Bansal,West,Online,Sports,Bicycle,4,1772.74,20.0,1418.19,5672.77,PayPal,Kiran Desai,3
ORD11043,2025-11-14,Aarav Sharma,South,In-Store,Furniture,Office Chair,5,1372.46,0.0,0.0,6862.3,Cash,Deepa Rao,5
ORD11044,2025-11-14,Ishita Gupta,South,In-Store,Electronics,Headphones,7,1216.61,20.0,1703.25,6813.02,Debit Card,Arun Prasad,4
ORD11045,2025-11-14,Kavya Menon,South,Online,Clothing,Jacket,7,1501.22,0.0,0.0,10508.54,Cash,Deepa Rao,1
ORD11046,2025-11-14,Karan Verma,West,Online,Furniture,Sofa,5,284.95,0.0,0.0,1424.75,PayPal,Pallavi Shah,4
ORD11047,2025-11-14,Ishita Gupta,Central,Phone,Electronics,Laptop,6,44.95,0.0,0.0,269.7,Cash,Deepa Rao,3
ORD11048,2025-11-15,Aditya Bose,Central,In-Store,Furniture,Sofa,7,1745.91,15.0,1833.21,10388.16,Debit Card,Arun Prasad,4
ORD11049,2025-11-15,Arjun Nair,East,Online,Electronics,Monitor,9,1112.54,20.0,2002.57,8010.29,Cash,Anjali Nair,3
ORD11050,2025-11-15,Nikhil Bansal,West,In-Store,Groceries,Olive Oil,2,819.87,10.0,163.97,1475.77,Bank Transfer,Sunita Rao,5
ORD11051,2025-11-15,Karan Verma,North,Phone,Electronics,Headphones,7,604.81,20.0,846.73,3386.94,Debit Card,Deepa Rao,5
ORD11052,2025-11-16,Riya Chawla,Central,Online,Groceries,Olive Oil,3,1867.52,20.0,1120.51,4482.05,Credit Card,Suresh Babu,3
ORD11053,2025-11-17,Olivia Anderson,West,Phone,Groceries,Coffee,1,1115.63,20.0,223.13,892.5,Bank Transfer,Anjali Nair,5
ORD11054,2025-11-18,Arjun Nair,East,Online,Groceries,Olive Oil,1,583.01,5.0,29.15,553.86,Debit Card,Suresh Babu,3
ORD11055,2025-11-18,Riya Chawla,South,In-Store,Clothing,Jacket,6,1361.01,20.0,1633.21,6532.85,PayPal,Pallavi Shah,1
ORD11056,2025-11-18,Aarav Sharma,East,In-Store,Sports,Dumbbells,6,1409.07,20.0,1690.88,6763.54,Credit Card,Kiran Desai,4
ORD11057,2025-11-18,Riya Chawla,East,Phone,Sports,Tennis Racket,5,723.03,10.0,361.51,3253.64,PayPal,Sunita Rao,5
ORD11058,2025-11-19,Sophia White,Central,Online,Furniture,Office Chair,5,929.27,5.0,232.32,4414.03,Bank Transfer,Pallavi Shah,1
ORD11059,2025-11-19,Emily Johnson,East,In-Store,Furniture,Sofa,9,1290.51,0.0,0.0,11614.59,Bank Transfer,Sunita Rao,4
ORD11060,2025-11-19,Amit Malhotra,East,In-Store,Groceries,Olive Oil,7,1203.19,15.0,1263.35,7158.98,PayPal,Kiran Desai,4
ORD11061,2025-11-20,Ishita Gupta,North,Online,Clothing,Dress,4,1314.08,5.0,262.82,4993.5,Debit Card,Arun Prasad,2
ORD11062,2025-11-20,Sophia White,West,Phone,Sports,Bicycle,9,167.05,0.0,0.0,1503.45,Debit Card,Suresh Babu,4
ORD11063,2025-11-20,Meera Iyer,West,Online,Electronics,Tablet,3,741.26,20.0,444.76,1779.02,Credit Card,Arun Prasad,4
ORD11064,2025-11-20,Sarah Davis,West,Online,Groceries,Chocolate Box,1,308.2,15.0,46.23,261.97,PayPal,Sunita Rao,5
ORD11065,2025-11-20,Ishita Gupta,North,Online,Sports,Yoga Mat,3,1383.45,0.0,0.0,4150.35,Debit Card,Vijay Anand,5
ORD11066,2025-11-21,Olivia Anderson,West,In-Store,Electronics,Smartphone,1,1747.99,0.0,0.0,1747.99,Bank Transfer,Sunita Rao,4
ORD11067,2025-11-21,Meera Iyer,West,Phone,Clothing,Jacket,8,18.6,0.0,0.0,148.8,Credit Card,Sunita Rao,5
ORD11068,2025-11-21,Divya Kapoor,Central,Online,Sports,Bicycle,3,8.28,0.0,0.0,24.84,Bank Transfer,Pallavi Shah,3
ORD11069,2025-11-21,Sophia White,Central,Phone,Electronics,Tablet,2,727.66,0.0,0.0,1455.32,Credit Card,Kiran Desai,4
ORD11070,2025-11-21,John Smith,West,In-Store,Sports,Dumbbells,7,1700.73,10.0,1190.51,10714.6,Bank Transfer,Anjali Nair,4
ORD11071,2025-11-21,Ananya Singh,North,Online,Groceries,Olive Oil,3,525.48,0.0,0.0,1576.44,Bank Transfer,Vijay Anand,5
ORD11072,2025-11-22,Aditya Bose,East,Online,Groceries,Olive Oil,7,866.68,0.0,0.0,6066.76,PayPal,Kiran Desai,4
ORD11073,2025-11-22,Michael Brown,North,Online,Furniture,Office Chair,6,1600.36,10.0,960.22,8641.94,Cash,Anjali Nair,4
ORD11074,2025-11-22,Emily Johnson,South,Phone,Clothing,Jacket,5,295.53,15.0,221.65,1256.0,PayPal,Kiran Desai,3
ORD11075,2025-11-22,Laura Martinez,South,In-Store,Electronics,Headphones,5,958.35,10.0,479.18,4312.57,Cash,Vijay Anand,4
ORD11076,2025-11-22,David Wilson,South,Online,Furniture,Dining Table,9,1631.03,15.0,2201.89,12477.38,Bank Transfer,Kiran Desai,5
ORD11077,2025-11-22,Aarav Sharma,East,In-Store,Electronics,Tablet,5,1328.41,0.0,0.0,6642.05,Bank Transfer,Sunita Rao,5
ORD11078,2025-11-23,Ananya Singh,South,Online,Groceries,Olive Oil,7,220.39,10.0,154.27,1388.46,Credit Card,Arun Prasad,4
ORD11079,2025-11-23,Sophia White,West,Phone,Electronics,Headphones,7,1600.44,20.0,2240.62,8962.46,Credit Card,Vijay Anand,3
ORD11080,2025-11-23,Daniel Thomas,South,Phone,Groceries,Coffee,6,362.82,15.0,326.54,1850.38,Credit Card,Anjali Nair,1
ORD11081,2025-11-23,James Taylor,East,Online,Groceries,Chocolate Box,1,635.43,5.0,31.77,603.66,Debit Card,Manoj Tiwari,5
ORD11082,2025-11-24,Meera Iyer,South,Online,Clothing,Jeans,3,1666.5,0.0,0.0,4999.5,Credit Card,Manoj Tiwari,4
ORD11083,2025-11-24,Sneha Desai,South,Phone,Electronics,Smartwatch,1,361.2,5.0,18.06,343.14,PayPal,Deepa Rao,5
ORD11084,2025-11-25,Priya Patel,West,Online,Electronics,Headphones,9,1527.08,0.0,0.0,13743.72,PayPal,Vijay Anand,1
ORD11085,2025-11-25,Olivia Anderson,West,Phone,Furniture,Bookshelf,5,1774.8,20.0,1774.8,7099.2,Credit Card,Anjali Nair,3
ORD11086,2025-11-25,Sneha Desai,South,Online,Furniture,Desk,5,672.21,5.0,168.05,3193.0,Cash,Vijay Anand,5
ORD11087,2025-11-25,Sarah Davis,South,Online,Clothing,Sneakers,3,949.5,15.0,427.27,2421.23,Debit Card,Sunita Rao,4
ORD11088,2025-11-25,Rahul Chatterjee,East,Online,Furniture,Office Chair,2,562.95,20.0,225.18,900.72,Credit Card,Suresh Babu,5
ORD11089,2025-11-26,Laura Martinez,West,Online,Furniture,Office Chair,8,762.67,0.0,0.0,6101.36,Bank Transfer,Pallavi Shah,4
ORD11090,2025-11-26,Kavya Menon,South,Online,Furniture,Sofa,2,1133.09,20.0,453.24,1812.94,Bank Transfer,Arun Prasad,5
ORD11091,2025-11-27,Divya Kapoor,North,In-Store,Groceries,Coffee,7,413.94,0.0,0.0,2897.58,Credit Card,Suresh Babu,3
ORD11092,2025-11-27,Nikhil Bansal,Central,In-Store,Electronics,Smartphone,6,686.43,10.0,411.86,3706.72,PayPal,Vijay Anand,2
ORD11093,2025-11-27,Divya Kapoor,North,Phone,Electronics,Headphones,8,1269.61,15.0,1523.53,8633.35,Debit Card,Pallavi Shah,3
ORD11094,2025-11-27,Rohan Mehta,South,In-Store,Groceries,Olive Oil,5,221.26,0.0,0.0,1106.3,Debit Card,Pallavi Shah,5
ORD11095,2025-11-27,Laura Martinez,Central,In-Store,Furniture,Bookshelf,3,615.56,0.0,0.0,1846.68,PayPal,Manoj Tiwari,5
ORD11096,2025-11-28,Emily Johnson,West,Online,Electronics,Laptop,8,901.62,0.0,0.0,7212.96,Credit Card,Deepa Rao,4
ORD11097,2025-11-28,David Wilson,South,In-Store,Clothing,Sneakers,5,1485.08,10.0,742.54,6682.86,Bank Transfer,Suresh Babu,3
ORD11098,2025-11-29,Nikhil Bansal,North,In-Store,Groceries,Coffee,7,217.89,0.0,0.0,1525.23,PayPal,Deepa Rao,5
ORD11099,2025-11-29,Sarah Davis,West,Phone,Groceries,Coffee,8,1984.22,0.0,0.0,15873.76,PayPal,Kiran Desai,5
ORD11100,2025-11-29,Meera Iyer,West,Phone,Clothing,Dress,4,389.39,5.0,77.88,1479.68,Bank Transfer,Sunita Rao,1
ORD11101,2025-11-29,Sneha Desai,East,Online,Clothing,Sneakers,3,334.78,5.0,50.22,954.12,Debit Card,Kiran Desai,5
ORD11102,2025-11-29,Olivia Anderson,South,Online,Sports,Bicycle,9,533.74,0.0,0.0,4803.66,Credit Card,Arun Prasad,3
ORD11103,2025-11-30,Aarav Sharma,South,In-Store,Electronics,Monitor,1,868.52,5.0,43.43,825.09,Credit Card,Sunita Rao,4
ORD11104,2025-11-30,Sarah Davis,North,Online,Electronics,Tablet,8,133.66,0.0,0.0,1069.28,Credit Card,Sunita Rao,4
ORD11105,2025-11-30,Nikhil Bansal,Central,Phone,Clothing,Sneakers,4,1995.51,10.0,798.2,7183.84,Credit Card,Kiran Desai,4
ORD11106,2025-11-30,Rohan Mehta,East,Online,Sports,Bicycle,4,517.27,15.0,310.36,1758.72,Cash,Vijay Anand,4
ORD11107,2025-12-01,Aarav Sharma,West,Online,Electronics,Smartwatch,6,1752.06,0.0,0.0,10512.36,Cash,Manoj Tiwari,5
ORD11108,2025-12-01,Daniel Thomas,Central,Online,Groceries,Chocolate Box,2,1298.39,0.0,0.0,2596.78,Cash,Arun Prasad,4
ORD11109,2025-12-01,Daniel Thomas,East,Online,Groceries,Rice Bag,4,707.89,10.0,283.16,2548.4,Bank Transfer,Anjali Nair,5
ORD11110,2025-12-02,Michael Brown,Central,In-Store,Clothing,Dress,7,926.97,10.0,648.88,5839.91,Bank Transfer,Pallavi Shah,5
ORD11111,2025-12-02,John Smith,East,Phone,Sports,Bicycle,4,1909.55,0.0,0.0,7638.2,Cash,Kiran Desai,3
ORD11112,2025-12-02,Sarah Davis,East,In-Store,Sports,Running Shoes,5,951.5,0.0,0.0,4757.5,Bank Transfer,Arun Prasad,5
ORD11113,2025-12-02,Karan Verma,East,Online,Electronics,Laptop,9,209.62,15.0,282.99,1603.59,PayPal,Kiran Desai,4
ORD11114,2025-12-02,Daniel Thomas,Central,Phone,Groceries,Coffee,2,813.27,5.0,81.33,1545.21,Credit Card,Manoj Tiwari,3
ORD11115,2025-12-02,John Smith,East,Phone,Groceries,Coffee,1,1673.66,0.0,0.0,1673.66,Cash,Sunita Rao,4
ORD11116,2025-12-03,Michael Brown,West,Phone,Clothing,Sneakers,4,1341.71,0.0,0.0,5366.84,Bank Transfer,Deepa Rao,4
ORD11117,2025-12-03,Olivia Anderson,South,In-Store,Electronics,Smartwatch,9,1022.75,5.0,460.24,8744.51,Cash,Sunita Rao,5
ORD11118,2025-12-03,Meera Iyer,Central,Online,Electronics,Tablet,5,36.57,0.0,0.0,182.85,Cash,Kiran Desai,5
ORD11119,2025-12-03,Nikhil Bansal,East,In-Store,Clothing,Dress,3,1566.25,0.0,0.0,4698.75,Debit Card,Manoj Tiwari,5
ORD11120,2025-12-03,Rahul Chatterjee,East,Phone,Electronics,Laptop,3,1786.71,20.0,1072.03,4288.1,Bank Transfer,Sunita Rao,1
ORD11121,2025-12-04,Vikram Rao,West,In-Store,Clothing,T-Shirt,9,1601.72,0.0,0.0,14415.48,Cash,Pallavi Shah,4
ORD11122,2025-12-04,Nikhil Bansal,South,In-Store,Sports,Running Shoes,1,1845.59,0.0,0.0,1845.59,Bank Transfer,Pallavi Shah,5
ORD11123,2025-12-05,Sanjay Kumar,West,Phone,Clothing,Jacket,4,1414.74,0.0,0.0,5658.96,Debit Card,Anjali Nair,5
ORD11124,2025-12-05,Rahul Chatterjee,North,Online,Groceries,Chocolate Box,7,380.46,15.0,399.48,2263.74,PayPal,Sunita Rao,3
ORD11125,2025-12-05,Pooja Reddy,North,Phone,Furniture,Desk,3,313.91,20.0,188.35,753.38,Cash,Manoj Tiwari,4
ORD11126,2025-12-06,Sneha Desai,South,In-Store,Clothing,T-Shirt,2,1328.69,15.0,398.61,2258.77,PayPal,Pallavi Shah,3
ORD11127,2025-12-07,Sanjay Kumar,West,In-Store,Furniture,Dining Table,6,1748.08,0.0,0.0,10488.48,Cash,Manoj Tiwari,5
ORD11128,2025-12-07,Sanjay Kumar,South,Online,Electronics,Smartwatch,5,890.28,20.0,890.28,3561.12,Debit Card,Arun Prasad,1
ORD11129,2025-12-07,Riya Chawla,North,Phone,Sports,Dumbbells,7,1564.87,20.0,2190.82,8763.27,Debit Card,Sunita Rao,3
